ref_area,indicator,source,time,obs_value,obs_status
SLE,LAP_2GDP_NOC_RT,XA:2124,2009,42.3,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2008,42.13,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2007,41.96,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2006,42.18,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2005,42.15,I
SLE,LAP_2GDP_NOC_RT,XA:2124,2004,42.01,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2019,45.63,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2018,45.6,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2017,45.42,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2016,45.33,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2015,45.34,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2014,45.29,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2013,45.1,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2012,45.06,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2011,44.74,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2010,45.2,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2009,46.69,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2008,45.04,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2007,45.26,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2006,44.36,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2005,45.06,I
SLV,LAP_2GDP_NOC_RT,XA:2126,2004,45.57,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2019,41.16,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2018,41.26,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2017,42.42,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2016,41.19,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2015,40.73,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2014,41.65,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2013,42.06,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2012,42.6,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2011,41.46,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2010,41.52,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2009,41.59,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2008,41.65,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2007,41.71,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2006,41.72,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2005,41.24,I
SOM,LAP_2GDP_NOC_RT,XA:2128,2004,41.27,I
SRB,LAP_2GDP_NOC_RT,XA:2130,2019,49.26,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2018,48.07,
SRB,LAP_2GDP_NOC_RT,XA:2130,2017,48.86,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2016,49.02,
SRB,LAP_2GDP_NOC_RT,XA:2130,2015,50.42,
SRB,LAP_2GDP_NOC_RT,XA:2130,2014,50.73,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2013,50.83,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2012,51.83,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2011,52.02,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2010,54.11,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2009,55.74,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2008,57.88,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2007,59.27,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2006,59.69,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2005,61.45,M
SRB,LAP_2GDP_NOC_RT,XA:2130,2004,63.96,M
SSD,LAP_2GDP_NOC_RT,XA:8371,2019,42.28,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2018,42.48,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2017,42.72,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2016,43.18,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2015,42.93,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2014,42.02,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2013,41.53,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2012,42.47,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2011,42.52,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2010,42.28,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2009,42.31,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2008,42.03,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2007,41.83,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2006,41.98,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2005,42.16,I
SSD,LAP_2GDP_NOC_RT,XA:8371,2004,42.39,I
STP,LAP_2GDP_NOC_RT,XA:2132,2019,42.44,I
STP,LAP_2GDP_NOC_RT,XA:2132,2018,42.29,I
STP,LAP_2GDP_NOC_RT,XA:2132,2017,42.1,I
STP,LAP_2GDP_NOC_RT,XA:2132,2016,42.06,I
STP,LAP_2GDP_NOC_RT,XA:2132,2015,42.14,I
STP,LAP_2GDP_NOC_RT,XA:2132,2014,41.56,I
STP,LAP_2GDP_NOC_RT,XA:2132,2013,41.98,I
STP,LAP_2GDP_NOC_RT,XA:2132,2012,42.38,I
STP,LAP_2GDP_NOC_RT,XA:2132,2011,42.1,I
STP,LAP_2GDP_NOC_RT,XA:2132,2010,41.6,I
STP,LAP_2GDP_NOC_RT,XA:2132,2009,42.59,I
STP,LAP_2GDP_NOC_RT,XA:2132,2008,41.27,I
STP,LAP_2GDP_NOC_RT,XA:2132,2007,42.43,I
STP,LAP_2GDP_NOC_RT,XA:2132,2006,41.1,I
STP,LAP_2GDP_NOC_RT,XA:2132,2005,41.59,I
STP,LAP_2GDP_NOC_RT,XA:2132,2004,42.36,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2019,49.57,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2018,49.05,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2017,49.53,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2016,50.44,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2015,50.23,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2014,49.7,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2013,49.31,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2012,49.33,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2011,48.88,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2010,48.96,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2009,49.24,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2008,49.06,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2007,48.9,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2006,48.78,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2005,48.93,I
SUR,LAP_2GDP_NOC_RT,XA:2134,2004,48.35,I
SVK,LAP_2GDP_NOC_RT,XA:2136,2019,53.42,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2018,51.93,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2017,51.1,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2016,49.97,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2015,48.5,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2014,48.41,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2013,48.08,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2012,45.06,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2011,46.73,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2010,46.15,
SVK,LAP_2GDP_NOC_RT,XA:2136,2009,47.87,
SVK,LAP_2GDP_NOC_RT,XA:2136,2008,45.52,
SVK,LAP_2GDP_NOC_RT,XA:2136,2007,43.59,
SVK,LAP_2GDP_NOC_RT,XA:2136,2006,44.33,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2005,45.33,M
SVK,LAP_2GDP_NOC_RT,XA:2136,2004,44.74,M
SVN,LAP_2GDP_NOC_RT,XA:2138,2019,58.04,M
SVN,LAP_2GDP_NOC_RT,XA:2138,2018,57.43,
SVN,LAP_2GDP_NOC_RT,XA:2138,2017,57.3,
SVN,LAP_2GDP_NOC_RT,XA:2138,2016,58.97,
SVN,LAP_2GDP_NOC_RT,XA:2138,2015,58.48,
SVN,LAP_2GDP_NOC_RT,XA:2138,2014,59.34,
SVN,LAP_2GDP_NOC_RT,XA:2138,2013,60.27,
SVN,LAP_2GDP_NOC_RT,XA:2138,2012,59.37,
SVN,LAP_2GDP_NOC_RT,XA:2138,2011,58.78,
SVN,LAP_2GDP_NOC_RT,XA:2138,2010,61.21,
SVN,LAP_2GDP_NOC_RT,XA:2138,2009,60.02,
SVN,LAP_2GDP_NOC_RT,XA:2138,2008,56.16,
SVN,LAP_2GDP_NOC_RT,XA:2138,2007,56.36,
SVN,LAP_2GDP_NOC_RT,XA:2138,2006,57.63,
SVN,LAP_2GDP_NOC_RT,XA:2138,2005,57.41,M
SVN,LAP_2GDP_NOC_RT,XA:2138,2004,57.39,M
SWE,LAP_2GDP_NOC_RT,XA:2140,2019,54.74,M
SWE,LAP_2GDP_NOC_RT,XA:2140,2018,54.73,
SWE,LAP_2GDP_NOC_RT,XA:2140,2017,54.48,
SWE,LAP_2GDP_NOC_RT,XA:2140,2016,55.24,M
SWE,LAP_2GDP_NOC_RT,XA:2140,2015,55.35,
SWE,LAP_2GDP_NOC_RT,XA:2140,2014,56.77,
SWE,LAP_2GDP_NOC_RT,XA:2140,2013,57.96,
SWE,LAP_2GDP_NOC_RT,XA:2140,2012,57.34,
SWE,LAP_2GDP_NOC_RT,XA:2140,2011,53.53,
SWE,LAP_2GDP_NOC_RT,XA:2140,2010,53.68,
SWE,LAP_2GDP_NOC_RT,XA:2140,2009,54.63,
SWE,LAP_2GDP_NOC_RT,XA:2140,2008,56.27,
SWE,LAP_2GDP_NOC_RT,XA:2140,2007,55.7,M
SWE,LAP_2GDP_NOC_RT,XA:2140,2006,55.39,
SWE,LAP_2GDP_NOC_RT,XA:2140,2005,56.31,M
SWE,LAP_2GDP_NOC_RT,XA:2140,2004,55.86,M
SWZ,LAP_2GDP_NOC_RT,XA:2142,2019,40.44,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2018,40.42,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2017,40.52,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2016,40.77,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2015,40.45,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2014,40.78,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2013,39.95,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2012,39.51,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2011,40.36,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2010,39.91,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2009,40.51,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2008,40.7,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2007,39.68,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2006,39.24,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2005,39.23,I
SWZ,LAP_2GDP_NOC_RT,XA:2142,2004,39.87,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2019,38.88,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2018,39.04,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2017,39.28,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2016,39.37,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2015,39.53,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2014,39.82,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2013,40.46,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2012,40.32,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2011,39.66,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2010,39.13,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2009,39.08,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2008,39.17,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2007,39.38,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2006,39.36,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2005,39.35,I
SYR,LAP_2GDP_NOC_RT,XA:2144,2004,39.36,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2019,40.41,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2018,40.41,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2017,40.89,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2016,40.67,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2015,39.43,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2014,39.3,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2013,39.67,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2012,39.03,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2011,39.93,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2010,39.28,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2009,46.28,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2008,39.62,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2007,41.54,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2006,39.67,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2005,40.4,I
TCD,LAP_2GDP_NOC_RT,XA:2146,2004,40.31,I
TGO,LAP_2GDP_NOC_RT,XA:2148,2019,39.26,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2018,39.53,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2017,39.77,
TGO,LAP_2GDP_NOC_RT,XA:2148,2016,41.64,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2015,42.25,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2014,42.78,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2013,43.34,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2012,44,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2011,44.67,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2010,45.46,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2009,46.14,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2008,46.97,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2007,48.33,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2006,48.16,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2005,49.57,M
TGO,LAP_2GDP_NOC_RT,XA:2148,2004,48.57,M
THA,LAP_2GDP_NOC_RT,XA:2150,2019,45.73,
THA,LAP_2GDP_NOC_RT,XA:2150,2018,47.71,
THA,LAP_2GDP_NOC_RT,XA:2150,2017,46.8,
THA,LAP_2GDP_NOC_RT,XA:2150,2016,47.46,
THA,LAP_2GDP_NOC_RT,XA:2150,2015,49.16,M
THA,LAP_2GDP_NOC_RT,XA:2150,2014,49.22,
THA,LAP_2GDP_NOC_RT,XA:2150,2013,48.39,M
THA,LAP_2GDP_NOC_RT,XA:2150,2012,49.33,M
THA,LAP_2GDP_NOC_RT,XA:2150,2011,48.15,M
THA,LAP_2GDP_NOC_RT,XA:2150,2010,46.68,M
THA,LAP_2GDP_NOC_RT,XA:2150,2009,49.04,M
THA,LAP_2GDP_NOC_RT,XA:2150,2008,47.88,M
THA,LAP_2GDP_NOC_RT,XA:2150,2007,47.82,M
THA,LAP_2GDP_NOC_RT,XA:2150,2006,47.56,M
THA,LAP_2GDP_NOC_RT,XA:2150,2005,48.76,M
THA,LAP_2GDP_NOC_RT,XA:2150,2004,48.26,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2019,21.17,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2018,21.21,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2017,21.59,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2016,21.82,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2015,22.4,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2014,21.95,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2013,20.94,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2012,19.19,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2011,18.63,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2010,19.19,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2009,18.78,
TJK,LAP_2GDP_NOC_RT,XA:2152,2008,16.35,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2007,18.3,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2006,18.31,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2005,19.19,M
TJK,LAP_2GDP_NOC_RT,XA:2152,2004,18.6,M
TKM,LAP_2GDP_NOC_RT,XA:1987,2019,47,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2018,47.01,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2017,46.95,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2016,46.98,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2015,46.91,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2014,46.32,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2013,46.31,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2012,46.15,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2011,45.59,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2010,46.39,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2009,46.81,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2008,45.49,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2007,46.02,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2006,46,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2005,45.66,I
TKM,LAP_2GDP_NOC_RT,XA:1987,2004,46.82,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2019,40.12,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2018,41.81,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2017,42.05,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2016,41.45,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2015,41.52,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2014,41.41,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2013,41.62,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2012,41.33,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2011,41.39,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2010,41.14,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2009,41.19,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2008,41.16,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2007,41.32,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2006,42.51,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2005,41.88,I
TLS,LAP_2GDP_NOC_RT,XA:2156,2004,42.09,I
TON,LAP_2GDP_NOC_RT,XA:2158,2019,46.22,I
TON,LAP_2GDP_NOC_RT,XA:2158,2018,46.31,I
TON,LAP_2GDP_NOC_RT,XA:2158,2017,45.86,I
TON,LAP_2GDP_NOC_RT,XA:2158,2016,45.38,I
TON,LAP_2GDP_NOC_RT,XA:2158,2015,46.28,I
TON,LAP_2GDP_NOC_RT,XA:2158,2014,46.17,I
TON,LAP_2GDP_NOC_RT,XA:2158,2013,46.47,I
TON,LAP_2GDP_NOC_RT,XA:2158,2012,46.41,I
TON,LAP_2GDP_NOC_RT,XA:2158,2011,45.48,I
TON,LAP_2GDP_NOC_RT,XA:2158,2010,46.47,I
TON,LAP_2GDP_NOC_RT,XA:2158,2009,47.42,I
TON,LAP_2GDP_NOC_RT,XA:2158,2008,45.84,I
TON,LAP_2GDP_NOC_RT,XA:2158,2007,46.57,I
TON,LAP_2GDP_NOC_RT,XA:2158,2006,46.64,I
TON,LAP_2GDP_NOC_RT,XA:2158,2005,46.61,I
TON,LAP_2GDP_NOC_RT,XA:2158,2004,47.02,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2019,61.84,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2018,61.69,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2017,61.99,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2016,62.24,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2015,60.59,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2014,62.2,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2013,61.4,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2012,60.33,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2011,61.42,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2010,59.55,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2009,60.31,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2008,59.52,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2007,59.38,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2006,58.53,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2005,59.24,I
TTO,LAP_2GDP_NOC_RT,XA:2160,2004,59.08,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2019,47.7,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2018,47.35,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2017,47.61,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2016,48.03,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2015,48,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2014,47.64,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2013,47.76,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2012,47.51,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2011,49.09,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2010,47.61,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2009,46.15,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2008,46.13,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2007,45.8,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2006,45.55,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2005,45.53,I
TUN,LAP_2GDP_NOC_RT,XA:2162,2004,45.51,I
TUR,LAP_2GDP_NOC_RT,XA:2164,2019,39.24,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2018,39.13,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2017,38.41,
TUR,LAP_2GDP_NOC_RT,XA:2164,2016,40.44,
TUR,LAP_2GDP_NOC_RT,XA:2164,2015,36.56,
TUR,LAP_2GDP_NOC_RT,XA:2164,2014,36.39,
TUR,LAP_2GDP_NOC_RT,XA:2164,2013,35.1,
TUR,LAP_2GDP_NOC_RT,XA:2164,2012,35.59,
TUR,LAP_2GDP_NOC_RT,XA:2164,2011,34.72,
TUR,LAP_2GDP_NOC_RT,XA:2164,2010,35.3,
TUR,LAP_2GDP_NOC_RT,XA:2164,2009,35.19,
TUR,LAP_2GDP_NOC_RT,XA:2164,2008,34.37,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2007,33.93,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2006,33.92,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2005,33.98,M
TUR,LAP_2GDP_NOC_RT,XA:2164,2004,34.22,M
TWN,LAP_2GDP_NOC_RT,XA:8368,2019,54.15,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2018,54.16,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2017,54.06,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2016,54.24,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2015,54.35,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2014,53.78,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2013,54.15,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2012,54.19,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2011,53.93,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2010,52.81,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2009,54.82,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2008,54.41,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2007,53.38,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2006,53.55,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2005,53.62,I
TWN,LAP_2GDP_NOC_RT,XA:8368,2004,53.35,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2019,54.04,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2018,54.35,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2017,50.95,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2016,47.13,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2015,44.21,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2014,36.88,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2013,33.82,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2012,31.56,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2011,29.07,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2010,26.57,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2009,27.18,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2008,28.02,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2007,30.49,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2006,34.62,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2005,34.75,I
TZA,LAP_2GDP_NOC_RT,XA:2166,2004,40.48,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2019,41.08,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2018,41.27,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2017,41.86,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2016,41.62,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2015,41.55,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2014,41.6,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2013,41.96,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2012,41.93,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2011,40.72,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2010,41.7,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2009,41.5,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2008,41.09,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2007,41.26,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2006,40.83,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2005,41.97,I
UGA,LAP_2GDP_NOC_RT,XA:2168,2004,41.94,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2019,50.94,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2018,48.46,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2017,46,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2016,43.04,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2015,46.12,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2014,54.58,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2013,61,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2012,61.21,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2011,59.61,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2010,60.59,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2009,59.66,I
